

    4560 atoms
    90 bonds
    61 atom types
    1 bond types
    
    -32.545466 32.545466 xlo xhi
    -32.545466 32.545466 ylo yhi
    -32.545466 32.545466 zlo zhi


    Atoms 

1 1 1.9679131926331817 7.588052698679151 13.294107316213765 1.0 1.0 1.0 0.0865037305621922 0.45390022249537987 0.8868441290612844 1 
2 1 -13.049609484437786 8.592699388341035 3.0179732596832785 1.0 1.0 1.0 -0.884113157882395 0.30000387641935916 0.35824754106843043 1 
3 1 5.2474438606731 -7.551720448820498 12.645574412664116 1.0 1.0 1.0 0.8004024623816492 -0.3196819620673589 0.507109909649926 1 
4 1 -8.856101746204965 12.01212953558281 3.448671412405454 1.0 1.0 1.0 -0.42302886853312965 0.7206335078794612 0.5493040084023806 1 
5 1 -5.013422130386834 13.389636410825211 4.943752455223384 1.0 1.0 1.0 -0.3130410525423358 0.8452286257773156 0.43312105711888144 1 
6 1 -10.410613903717184 9.452622367480489 6.136281873843886 1.0 1.0 1.0 -0.6852325302884786 0.6383534627726265 0.3506583275677991 1 
7 1 -2.8735669114751405 0.30448322032488656 15.399979068905422 1.0 1.0 1.0 -0.21473099607715798 -0.03638154469904639 0.9759954890254476 1 
8 1 -12.48558873016166 5.56198133457532 7.182331313397564 1.0 1.0 1.0 -0.6554414429879348 0.5461115593991797 0.5216881569342839 1 
9 1 -0.6624376831501518 -3.939648338257883 15.803300574173447 1.0 1.0 1.0 -0.013804640626288039 -0.08645607242503806 0.9961593757446725 1 
10 1 -5.013913841678425 11.078674782161976 9.567710309644905 1.0 1.0 1.0 -0.2835608134369263 0.776398227987745 0.5628492442044118 1 
11 1 1.1867464659822862 -5.546805936350645 15.566035117040059 1.0 1.0 1.0 0.021005147694926698 -0.3673755226954424 0.9298352809786069 1 
12 1 -6.944465160337929 13.978064599409104 0.2762825349242093 1.0 1.0 1.0 -0.3651412558719282 0.924667414004866 -0.10799212882347038 1 
13 1 -2.0034060071681785 10.439585297526678 10.965079832254048 1.0 1.0 1.0 -0.05936847113972918 0.6043598468862216 0.7944957799605947 1 
14 1 -1.7427496563115472 -6.621788323123192 15.10597647979533 1.0 1.0 1.0 -0.42019892671532505 -0.36600996293652116 0.8303428031798044 1 
15 1 -5.522275090595287 13.564761311799282 3.9511498936539033 1.0 1.0 1.0 -0.28881713951079974 0.8065273480404456 0.5158471297978163 1 
16 1 1.4601203876580502 13.08750345092226 5.580730334989468 1.0 1.0 1.0 0.3318233587380097 0.924700904891643 0.18660208516092017 1 
17 1 -9.168038348722982 8.674538930448733 8.665782539672845 1.0 1.0 1.0 -0.5517426068540499 0.5743249379989496 0.6047568468991485 1 
18 1 -7.520549403119583 13.564886952676819 -0.0567843954417494 1.0 1.0 1.0 -0.4797097221489652 0.8736699214069471 -0.08111536807869331 1 
19 1 -9.74444018319735 8.636563650609466 -8.662001920005777 1.0 1.0 1.0 -0.6539343822345322 0.6002681419208034 -0.4604872224150056 1 
20 1 -6.315180055202047 13.162444221166558 3.8959119631061516 1.0 1.0 1.0 -0.28254374776523355 0.9491969652857117 0.13854199224845806 1 
21 1 -8.068346480660702 5.6551264840449535 11.518104987174686 1.0 1.0 1.0 -0.7067946264143868 0.23703913472876997 0.6665230929501118 1 
22 1 -1.3890657206422992 1.2178424038405409 15.934661984921538 1.0 1.0 1.0 -0.3457074921061383 0.4040073597662102 0.8469141197585622 1 
23 1 -0.015217569683277112 5.183846492051277 14.573482107277556 1.0 1.0 1.0 0.21166232178260813 0.4415200929033562 0.8719281909390287 1 
24 1 -4.843292221542829 -3.0928533248519305 14.790050020090924 1.0 1.0 1.0 -0.4855907953045284 -0.19091627821464202 0.8530842500071053 1 
25 1 -0.6947537985126544 9.824473038933085 11.798722883036495 1.0 1.0 1.0 -0.0722939845000264 0.5477182458445393 0.8335335375526833 1 
26 1 -8.50553157056985 6.674353144637575 10.64778183442376 1.0 1.0 1.0 -0.5567620560376145 0.37264289148148555 0.742396866250179 1 
27 1 -3.983954024192323 0.24617649769849886 15.219206645466503 1.0 1.0 1.0 -0.2915835831131696 0.13010084407725306 0.9476567352429209 1 
28 1 3.159039453762772 5.218309637776457 14.35136211790989 1.0 1.0 1.0 0.08675652047213804 0.3017126902554471 0.9494431771898663 1 
29 1 -1.273982780129085 11.87158803363573 8.682776523218216 1.0 1.0 1.0 -0.003724736717323663 0.8812307178176038 0.47267200019893046 1 
