LAMMPS data file via write_data, version 15 Sep 2022, timestep = 50000000

240 atoms
1 atom types
360 bonds
1 bond types
240 ellipsoids

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 2.5

Bond Coeffs # fene

1 30 1.8 0 1

Atoms # hybrid

91 1 -2.158881569435938 -6.152926044502671 -0.12818088924316312 0 0.2397826315074609 -0.003404309083448409 0.9708206324069455 1 11.99524007821832 1 0 0 0
204 1 -0.8702245710624721 -6.872225838139799 -0.12974388274923998 0 0.9754750187535909 0.09672336931115443 -0.1977196945596955 1 11.99524007821832 1 0 0 0
94 1 -4.489573709227308 -4.628366705906267 -0.046291276654189736 0 0.5105183947040548 0.8598555605894214 0.004402680120928815 1 11.99524007821832 1 0 0 0
95 1 -3.314217218921311 -4.026033455546135 -0.3862297882526381 0 -0.6066328297145918 0.7566025148686331 -0.2440271386688938 1 11.99524007821832 1 0 0 0
96 1 -2.1441031362385274 -4.811254013656062 -0.412240404263965 0 0.5063592970346239 0.3478906927927971 -0.7890325266899644 1 11.99524007821832 1 0 0 0
203 1 -1.006168402278528 -4.178729242001479 -0.6682661474441975 0 -0.9740439923216313 -0.07539827523408309 0.21343242751246488 1 11.99524007821832 1 0 0 0
161 1 0.07448621790859467 -4.760556716394312 -0.14758244070425575 0 0.8312561693974413 -0.1900411067775366 0.5223959787110364 1 11.99524007821832 1 0 0 0
98 1 -4.262396835366634 -1.9062219419764501 -0.2938353691257108 0 -0.6641041149691503 0.031044334847448396 0.746995297009908 1 11.99524007821832 1 0 0 0
202 1 -3.2687966374127386 -2.6769579158433676 -0.7576283346316957 0 -0.7635860553664398 -0.6409422196611536 -0.0782905301154232 1 11.99524007821832 1 0 0 0
8 1 -2.208079465113946 -2.1994462572983804 -1.409192532622416 0 0.7556334506449416 0.10168912309691355 0.6470528653133372 1 11.99524007821832 1 0 0 0
7 1 -0.974973733730685 -2.9906819738902395 -1.3684851238352265 0 0.7430156790403555 -0.1079906898555083 -0.6605041344342446 1 11.99524007821832 1 0 0 0
6 1 0.03575469461341011 -2.181136443016958 -1.0657458289663135 0 0.5863518217808508 0.39807563446546373 -0.7054979307830717 1 11.99524007821832 1 0 0 0
235 1 1.0364961422729466 -2.6800301575864283 -0.241620669869779 0 0.3265090244953571 0.7037699828384242 -0.6309513992208073 1 11.99524007821832 1 0 0 0
97 1 -3.963408841034493 -0.6574241183024131 -0.15247068654667362 0 0.0041913688439430274 -0.6520528144108061 0.7581619613553299 1 11.99524007821832 1 0 0 0
210 1 -2.7188726895767195 -0.15309512066006806 -0.3423632377316945 0 -0.1670381107748557 0.8279507686267633 0.5353464245506074 1 11.99524007821832 1 0 0 0
9 1 -1.820809592580338 -0.9464787264355454 -1.0303247611939204 0 0.48846370858520205 -0.277379378134662 -0.8273233261433038 1 11.99524007821832 1 0 0 0
10 1 -0.4539682823171702 -0.8284364719468187 -0.9474222582310097 0 0.9615011319487884 0.014094676726798705 -0.27443927078529745 1 11.99524007821832 1 0 0 0
237 1 0.11676920278591024 -0.03206137646975902 -0.05669793575983579 0 -0.7046965640693168 -0.6520415784906379 0.2797222417119115 1 11.99524007821832 1 0 0 0
205 1 -3.2405950385629363 -7.802009452446452 1.0715270786201667 0 -0.8270307173005229 -0.5219487145767276 0.20878154131312773 1 11.99524007821832 1 0 0 0
13 1 -2.2286022474794067 -8.641073999759877 0.917053433231595 0 0.0057650420777799055 0.7962246719571527 0.6049735829410783 1 11.99524007821832 1 0 0 0
14 1 -1.0245556422511846 -8.106468347395188 0.38516194237487 0 0.4860048328345724 0.274425400852827 -0.8297529763900846 1 11.99524007821832 1 0 0 0
