LAMMPS data file via write_data, version 15 Sep 2022, timestep = 50000000

180 atoms
1 atom types
270 bonds
1 bond types
180 ellipsoids

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 2.5

Bond Coeffs # fene

1 300 1.8 0 1

Atoms # hybrid

25 1 5.68935099576291 -6.579873117829129 -3.869758898336916 0 0.20588368105953386 0.26738889851025277 -0.9413368615043447 1 11.99524007821832 1 0 0 0
40 1 2.928430594573812 -9.41583092877487 -2.8941506784287925 0 0.9960644776557794 -0.0816346100827819 0.03451589183190089 1 11.99524007821832 1 0 0 0
39 1 2.032909993087406 -9.728915650366996 -2.0626938295057786 0 0.39144610610602654 -0.5198315858801107 0.7593056488238435 1 11.99524007821832 1 0 0 0
36 1 3.8240686948601814 -10.258274090837851 -2.7861369279537307 0 0.6533117478374246 -0.2578213498085761 0.7118369979991861 1 11.99524007821832 1 0 0 0
126 1 4.93868179289518 -9.919811434242009 -2.8461992270972702 0 0.7153468745956504 0.39243715761004583 -0.5781625431772482 1 11.99524007821832 1 0 0 0
123 1 5.824444099750734 -10.545137138502719 -2.265490630337574 0 -0.11500049559227021 -0.7521797669111255 0.6488455010732963 1 11.99524007821832 1 0 0 0
125 1 6.952623901576468 -10.228860926798106 -2.4247217058912076 0 -0.3293514996988497 0.06419413378375696 0.9420226657750186 1 11.99524007821832 1 0 0 0
121 1 7.2457537226158015 -9.143333330602177 -2.882901131818588 0 0.8600796982176866 -0.41720310463816546 -0.29360599822559674 1 11.99524007821832 1 0 0 0
142 1 3.1725926533814826 -8.283750590520393 -3.0950631457098354 0 -0.3790115875702221 0.7086884929704413 0.5950721270726642 1 11.99524007821832 1 0 0 0
140 1 2.420334544275394 -7.4385855919294555 -2.6618578925108043 0 0.6990353610119321 -0.5742052572726586 0.4261899653621116 1 11.99524007821832 1 0 0 0
139 1 4.31545477067101 -8.010834727744669 -3.393873638754722 0 0.6647485021766938 0.7459117884487492 -0.04153351305910001 1 11.99524007821832 1 0 0 0
122 1 5.218130295299229 -8.832256116703828 -3.2891050246362368 0 -0.8729542587728898 0.24605450033117532 -0.42119834396285355 1 11.99524007821832 1 0 0 0
24 1 6.612701987308223 -7.459156201509795 -3.8235759878808806 0 0.2789718860033967 0.2932236442178149 -0.914436756310316 1 11.99524007821832 1 0 0 0
124 1 6.35463755528544 -8.521817360001451 -3.4352767908443607 0 -0.4781175125124105 0.7903261625383438 0.3831294833817417 1 11.99524007821832 1 0 0 0
74 1 8.2556569906011 -8.616351897563813 -2.5322261786380627 0 0.8968993795128491 -0.18838243988567135 0.40010443558174597 1 11.99524007821832 1 0 0 0
78 1 8.40404825809163 -7.4245318707056125 -2.7218370384940767 0 -0.11314941704707665 -0.987218374221382 0.11223676323557386 1 11.99524007821832 1 0 0 0
144 1 2.713396883814613 -6.25737875206849 -2.818828301124459 0 0.305153426712731 -0.5913942735253468 -0.7464142277629127 1 11.99524007821832 1 0 0 0
141 1 3.8316789261432556 -5.980895933816711 -3.135006598960142 0 -0.8335387986045 0.2700107030766682 0.48198266716243027 1 11.99524007821832 1 0 0 0
143 1 4.5725335855769735 -6.86478382133161 -3.5752154956625075 0 -0.6621244394941803 -0.7442508073445571 -0.08764680479910447 1 11.99524007821832 1 0 0 0
21 1 6.146716913297386 -5.50376536562991 -3.5124266330229843 0 -0.05709640585005777 -0.5079450162238978 0.8594951197838818 1 11.99524007821832 1 0 0 0
22 1 7.361841709463206 -5.640029015368877 -3.255164623070887 0 0.7298684348059377 -0.12793480069751306 -0.6715093109141667 1 11.99524007821832 1 0 0 0
23 1 7.622421123016223 -6.8665758655603595 -3.4231026671544513 0 0.004988910403872615 -0.9531612764223819 -0.3024213813569371 1 11.99524007821832 1 0 0 0
57 1 2.0028437083662163 -5.445547966171484 -2.376249929810642 0 -0.8708410302420933 -0.47946422122719007 -0.10839723525022779 1 11.99524007821832 1 0 0 0
138 1 3.6266314081017086 -4.1240250920669475 -2.1877866540247304 0 -0.049549025341422456 -0.3505237945722963 -0.9352421951165132 1 11.99524007821832 1 0 0 0
135 1 4.286549503497932 -4.884342407942128 -2.8505477211416346 0 -0.1608075108122663 -0.7764477087321533 0.609319210324894 1 11.99524007821832 1 0 0 0
137 1 5.5034087579726005 -4.707093539954118 -2.914888133554536 0 -0.9219347249452312 -0.15848789967995613 0.35343733333534116 1 11.99524007821832 1 0 0 0
133 1 6.051964751061022 -3.9727279880963744 -2.161935341639056 0 -0.6344421714036496 0.7130998586555026 0.29828128122650427 1 11.99524007821832 1 0 0 0
82 1 7.844877196178275 -5.075012640108403 -2.345512700818412 0 0.5631287414954368 0.7243754173067222 -0.39770123875024255 1 11.99524007821832 1 0 0 0
37 1 3.503926757361878 -11.102993412105278 -1.9449608828919691 0 -0.38403756570428305 -0.9152724795461019 -0.12162004897819795 1 11.99524007821832 1 0 0 0
130 1 4.323949709715924 -11.625504738254765 -1.241945993263206 0 -0.09127090954004524 -0.8648021849522359 -0.49374771085400593 1 11.99524007821832 1 0 0 0
127 1 5.471933194748814 -11.422199457286672 -1.4785350340471235 0 0.9156657136792722 -0.12254194101651497 -0.3828051377452168 1 11.99524007821832 1 0 0 0
