
    240 atoms
    360 bonds
    1 atom types
    1 bond types

    -20.000000 20.000000 xlo xhi
    -20.000000 20.000000 ylo yhi
    -20.000000 20.000000 zlo zhi

    Atoms 

    1 1 -6.694841 -4.420790 0.609430 1 
2 1 -6.753757 -5.796319 0.995931 1 
3 1 -7.500563 -5.792106 2.171724 1 
4 1 -8.120992 -4.555393 2.384470 1 
5 1 -7.663513 -3.702481 1.375124 1 
6 1 0.035755 -2.181136 -1.065746 1 
7 1 -0.974974 -2.990682 -1.368485 1 
8 1 -2.208079 -2.199446 -1.409193 1 
9 1 -1.820810 -0.946479 -1.030325 1 
10 1 -0.453968 -0.828436 -0.947422 1 
11 1 -0.413909 -9.306171 2.262035 1 
12 1 -1.805105 -9.327327 2.096274 1 
13 1 -2.228602 -8.641074 0.917053 1 
14 1 -1.024556 -8.106468 0.385162 1 
15 1 0.109716 -8.571742 1.150677 1 
16 1 -5.217583 -8.844991 8.435472 1 
17 1 -6.338906 -8.353306 7.687368 1 
18 1 -6.302044 -8.902634 6.387723 1 
19 1 -5.030314 -9.585685 6.316435 1 
20 1 -4.411799 -9.559919 7.608656 1 
21 1 -7.871945 -1.307022 9.036515 1 
22 1 -8.500329 -1.259605 7.756697 1 
23 1 -8.672727 -2.621308 7.370877 1 
24 1 -8.248777 -3.471253 8.441446 1 
25 1 -7.767346 -2.591875 9.479066 1 
26 1 -4.460928 2.743506 3.090841 1 
27 1 -5.093202 2.008122 2.033369 1 
28 1 -6.214479 1.381921 2.619016 1 
29 1 -6.370205 1.904836 3.898048 1 
30 1 -5.307826 2.766417 4.153841 1 
31 1 3.027090 -2.205920 10.833698 1 
32 1 3.818657 -2.991211 9.943047 1 
33 1 4.333381 -2.055209 9.003041 1 
34 1 3.751980 -0.800328 9.179462 1 
35 1 2.987521 -0.932484 10.293001 1 
36 1 -3.292406 -5.759349 12.293551 1 
37 1 -1.887898 -5.703798 12.339045 1 
38 1 -1.549679 -4.403446 12.632233 1 
39 1 -2.725261 -3.623694 12.693903 1 
40 1 -3.792235 -4.432308 12.485495 1 
41 1 1.679595 -9.451854 7.099971 1 
42 1 2.736768 -8.366613 7.394717 1 
43 1 2.531989 -7.994172 8.752394 1 
44 1 1.348630 -8.496948 9.196771 1 
45 1 0.863556 -9.406678 8.239755 1 
46 1 4.119974 -4.007207 1.920881 1 
47 1 4.715637 -3.084409 2.875493 1 
48 1 5.112943 -3.936873 3.999899 1 
49 1 4.760499 -5.251412 3.649255 1 
50 1 4.219072 -5.314155 2.320072 1 
51 1 0.808602 3.137832 3.704696 1 
52 1 1.387100 3.112470 4.973525 1 
53 1 2.515625 2.321397 5.019593 1 
54 1 2.749131 1.906424 3.647158 1 
55 1 1.650236 2.263063 2.929589 1 
56 1 -3.728386 1.974272 10.193786 1 
57 1 -2.623403 1.513628 10.967592 1 
58 1 -1.541002 2.100673 10.523153 1 
59 1 -1.853898 2.932521 9.339895 1 
60 1 -3.180448 2.910428 9.197837 1 
61 1 0.181658 2.447532 8.340595 1 
62 1 0.474511 1.502514 9.348096 1 
63 1 1.652378 0.728435 9.294391 1 
64 1 2.350300 0.855224 8.210101 1 
65 1 2.143254 1.825400 7.243300 1 
66 1 1.051812 2.611888 7.235558 1 
67 1 3.728368 -0.142934 4.591218 1 
68 1 3.393711 0.273026 5.866387 1 
69 1 3.888239 -0.450061 6.900751 1 
70 1 4.518966 -1.643771 6.773096 1 
71 1 4.710736 -2.205591 5.421587 1 
72 1 4.321555 -1.339109 4.388967 1 
73 1 4.073105 -5.579169 5.910547 1 
74 1 4.442232 -4.239393 6.191075 1 
75 1 4.329862 -3.913758 7.541543 1 
76 1 3.982341 -4.804631 8.497101 1 
77 1 3.670565 -6.096216 8.209825 1 
78 1 3.752622 -6.388676 6.866788 1 
79 1 0.969528 -6.533323 10.402189 1 
80 1 2.179556 -6.025839 9.963088 1 
81 1 2.592109 -4.838909 10.352626 1 
82 1 1.750887 -4.105993 11.111591 1 
83 1 0.510181 -4.605706 11.539317 1 
84 1 0.174998 -5.905489 11.340811 1 
85 1 -1.501349 -1.734289 11.877504 1 
86 1 -0.245599 -2.461610 12.066854 1 
87 1 0.800614 -1.921806 11.576487 1 
88 1 0.786040 -0.587544 11.072396 1 
89 1 -0.252311 0.213577 11.187020 1 
90 1 -1.394402 -0.382168 11.656013 1 
91 1 -2.158882 -6.152926 -0.128181 1 
92 1 -3.302061 -6.675363 0.377147 1 
93 1 -4.474176 -5.885746 0.402114 1 
94 1 -4.489574 -4.628367 -0.046291 1 
95 1 -3.314217 -4.026033 -0.386230 1 
96 1 -2.144103 -4.811254 -0.412240 1 
97 1 -3.963409 -0.657424 -0.152471 1 
98 1 -4.262397 -1.906222 -0.293835 1 
99 1 -5.353444 -2.521857 0.279492 1 
100 1 -6.287740 -1.703998 0.986811 1 
101 1 -5.934605 -0.479568 1.239815 1 
102 1 -4.809541 0.106178 0.665842 1 
103 1 -7.344468 -0.182417 4.474794 1 
104 1 -7.260358 -0.604763 3.194679 1 
105 1 -7.651799 -1.893483 2.879288 1 
106 1 -8.167862 -2.721662 3.816551 1 
107 1 -8.223223 -2.243048 5.189761 1 
108 1 -7.872185 -0.975564 5.495220 1 
109 1 -7.852933 -5.339198 7.004274 1 
110 1 -8.045032 -4.404399 5.961231 1 
111 1 -8.052889 -4.891384 4.679359 1 
112 1 -7.499281 -6.154581 4.514955 1 
113 1 -7.290150 -6.994146 5.543960 1 
114 1 -7.422759 -6.505059 6.867808 1 
115 1 -4.737516 -9.088945 4.017451 1 
116 1 -5.868268 -8.210026 4.194156 1 
117 1 -6.090974 -7.397888 3.141713 1 
118 1 -5.288591 -7.366532 2.048685 1 
119 1 -4.142027 -8.135263 2.016654 1 
120 1 -3.840855 -8.900256 3.061007 1 
121 1 -5.410123 1.301179 8.629252 1 
122 1 -4.977433 2.342626 7.712899 1 
123 1 -5.490151 2.165994 6.466353 1 
124 1 -6.510825 1.318076 6.138584 1 
125 1 -7.042770 0.509989 7.140329 1 
126 1 -6.502902 0.587766 8.360365 1 
127 1 -3.820844 -0.594659 11.238859 1 
128 1 -4.773979 -0.109247 10.427041 1 
129 1 -5.947110 -0.851486 10.253926 1 
130 1 -5.908283 -2.169962 10.680029 1 
131 1 -4.904433 -2.687181 11.381590 1 
132 1 -3.794509 -1.813533 11.635229 1 
133 1 -5.065375 -6.228031 10.771580 1 
134 1 -5.515345 -4.878322 10.944734 1 
135 1 -6.611809 -4.447756 10.272624 1 
136 1 -7.098660 -5.331156 9.264116 1 
137 1 -6.469378 -6.544949 9.006456 1 
138 1 -5.473431 -6.915887 9.757726 1 
139 1 -1.600026 -7.455560 10.844447 1 
140 1 -2.975108 -7.352519 10.589633 1 
141 1 -3.462607 -8.232921 9.779926 1 
142 1 -2.574733 -9.017076 8.884554 1 
143 1 -1.290519 -8.915760 9.073873 1 
144 1 -0.837952 -8.088828 10.115006 1 
145 1 -0.169776 -9.749807 5.775477 1 
146 1 -0.994490 -9.714394 6.833181 1 
147 1 -2.342879 -9.816795 6.645843 1 
148 1 -2.874504 -9.742264 5.444810 1 
149 1 -2.052802 -9.792599 4.362530 1 
150 1 -0.672349 -9.720899 4.499966 1 
151 1 2.887807 -7.859868 5.231401 1 
152 1 1.823773 -8.633460 4.962638 1 
153 1 1.261833 -8.613239 3.689966 1 
154 1 1.790874 -7.920156 2.642210 1 
155 1 2.802608 -7.096285 3.027723 1 
156 1 3.362644 -7.071618 4.273805 1 
157 1 2.184047 -4.343713 0.836029 1 
158 1 2.233325 -5.662694 1.302996 1 
159 1 1.213557 -6.508968 0.860160 1 
160 1 0.200358 -6.133038 0.156466 1 
161 1 0.074486 -4.760557 -0.147582 1 
162 1 1.220159 -3.914230 0.078880 1 
163 1 3.453254 -1.330824 2.161935 1 
164 1 2.844969 -2.202060 1.248855 1 
165 1 1.702437 -1.689073 0.589871 1 
166 1 1.168275 -0.522317 0.781806 1 
167 1 1.670235 0.274941 1.802593 1 
168 1 2.735202 -0.190439 2.399324 1 
169 1 -1.060057 2.498345 2.351885 1 
170 1 -0.284337 1.676264 1.552067 1 
171 1 -0.753222 0.828620 0.603777 1 
172 1 -2.117315 0.739806 0.464112 1 
173 1 -2.908479 1.513914 1.258863 1 
174 1 -2.320183 2.366575 2.242270 1 
175 1 -2.908818 2.990943 6.821545 1 
176 1 -1.589484 3.302788 6.952420 1 
177 1 -0.707005 3.342960 5.861988 1 
178 1 -1.276851 3.376021 4.635479 1 
179 1 -2.619543 3.245746 4.466682 1 
180 1 -3.407048 2.966442 5.546017 1 
181 1 3.518056 -0.058683 8.202776 1 
182 1 2.713873 1.421885 6.017699 1 
183 1 0.549324 3.147668 6.019337 1 
184 1 -1.041528 2.984028 8.214813 1 
185 1 -0.378990 1.320097 10.444982 1 
186 1 1.820522 -0.255082 10.206940 1 
187 1 4.570146 -2.549856 7.763619 1 
188 1 4.834435 -3.495450 5.221414 1 
189 1 4.259973 -1.829052 3.110135 1 
190 1 3.198908 0.571259 3.458271 1 
191 1 3.573864 -4.224396 9.617313 1 
192 1 2.851244 -6.773684 9.093029 1 
193 1 3.222085 -7.668116 6.496048 1 
194 1 4.080893 -5.916434 4.628223 1 
195 1 1.938271 -2.716463 11.358919 1 
196 1 -0.391054 -3.872968 12.166899 1 
197 1 -1.053323 -6.461111 11.629046 1 
198 1 0.507586 -7.735635 9.961220 1 
199 1 -2.682442 0.189512 11.431345 1 
200 1 -2.666391 -2.294261 12.235042 1 
201 1 -5.611640 -3.880945 0.236075 1 
202 1 -3.268797 -2.676958 -0.757628 1 
203 1 -1.006168 -4.178729 -0.668266 1 
204 1 -0.870225 -6.872226 -0.129744 1 
